Year,Month,Category,Material Type,Weight (lbs)
2018,Jan,Compost,C-Yardwaste,7540
2018,Jan,Compost,C-Yardwaste,9000
2018,Jan,Compost,C-Yardwaste,7300
2018,Jan,Landfill,L-Landfill,552
2018,Jan,Landfill,L-Landfill,552
2018,Jan,Landfill,L-Landfill,8600
2018,Jan,Landfill,L-Landfill,10000
2018,Jan,Landfill,L-Landfill,9240
2018,Jan,Landfill,L-Landfill,7840
2018,Jan,Landfill,L-Landfill,16460
2018,Jan,Landfill,L-Landfill,10340
2018,Jan,Landfill,L-Landfill,16340
2018,Jan,Landfill,L-Landfill,10740
2018,Jan,Compost,C-Foodscraps,72000
2018,Jan,Compost,C-Organics,48600
2018,Jan,Landfill,L-Landfill,1104
2018,Jan,Recycle,R-Mixed recycling,2096
2018,Jan,Landfill,L-Landfill,2208
2018,Jan,Recycle,R-Mixed recycling,4192
2018,Jan,Recycle,R-Mixed recycling,1048
2018,Jan,Landfill,L-Landfill,1656
2018,Jan,Recycle,R-Mixed recycling,3144
2018,Feb,Compost,C-Yardwaste,6980
2018,Feb,Compost,C-Yardwaste,9080
2018,Feb,Compost,C-Yardwaste,5740
2018,Feb,Compost,C-Yardwaste,9620
2018,Feb,Compost,C-Foodscraps,72000
2018,Feb,Compost,C-Organics,48600
2018,Feb,Landfill,L-Landfill,552
2018,Feb,Landfill,L-Landfill,552
2018,Feb,Landfill,L-Landfill,13580
2018,Feb,Landfill,L-Landfill,13120
2018,Feb,Landfill,L-Landfill,15880
2018,Feb,Landfill,L-Landfill,11380
2018,Feb,Landfill,L-Landfill,13360
2018,Jan,Recycle,R-Confidential shredding,9975
2018,Feb,Landfill,L-Landfill,5980
2018,Feb,Landfill,L-Landfill,7420
2018,Feb,Landfill,L-Landfill,15640
2018,Feb,Landfill,L-Landfill,2180
2018,Feb,Landfill,L-Landfill,7380
2018,Feb,Landfill,L-Landfill,15080
2018,Feb,Landfill,L-Landfill,1104
2018,Feb,Landfill,L-Landfill,2208
2018,Apr,Reuse,D-Donations,141176
2018,Feb,Landfill,L-Landfill,1656
2018,Feb,Recycle,R-Confidential shredding,6750
2018,Feb,Recycle,R-Mixed recycling,2096
2018,Feb,Recycle,R-Mixed recycling,2096
2018,Feb,Recycle,R-Mixed recycling,1048
2018,Feb,Recycle,R-Mixed recycling,3144
2018,Feb,Reuse,D-Food Recovery Network,1112
2018,Apr,Recycle,R-Construction & Demolition,8389
2018,Apr,Recycle,R-Construction & Demolition,932
2018,Mar,Compost,C-Yardwaste,6920
2018,Mar,Compost,C-Yardwaste,8920
2018,Mar,Compost,C-Yardwaste,16880
2018,Mar,Compost,C-Yardwaste,16760
2018,Mar,Compost,C-Foodscraps,72000
2018,Apr,Compost,C-Yardwaste,18420
2018,Apr,Compost,C-Organics,13840
2018,Apr,Compost,C-Organics,14460
2018,Apr,Landfill,L-Landfill,1104
2018,Apr,Landfill,L-Landfill,15320
2018,Apr,Landfill,L-Landfill,11780
2018,Apr,Landfill,L-Landfill,8840
2018,Apr,Landfill,L-Landfill,16640
2018,Apr,Landfill,L-Landfill,12680
2018,Apr,Landfill,L-Landfill,15220
2018,Apr,Landfill,L-Landfill,13320
2018,Apr,Landfill,L-Landfill,16020
2018,Apr,Compost,C-Foodscraps,72000
2018,Apr,Compost,C-Organics,48600
2018,Apr,Landfill,L-Landfill,1104
2018,Apr,Recycle,R-Mixed recycling,2096
2018,Apr,Landfill,L-Landfill,1104
2018,Apr,Recycle,R-Mixed recycling,4192
2018,Apr,Recycle,R-Mixed recycling,1048
2018,Apr,Landfill,L-Landfill,1656
2018,Apr,Recycle,R-Mixed recycling,3144
2018,Mar,Compost,C-Organics,48600
2018,Apr,Recycle,R-Confidential shredding,6000
2018,May,Recycle,R-Confidential shredding,7125
2018,May,Compost,C-Yardwaste,10880
2018,May,Compost,C-Yardwaste,10600
2018,May,Compost,C-Yardwaste,11880
2018,May,Landfill,L-Landfill,552
2018,May,Landfill,L-Landfill,552
2018,May,Landfill,L-Landfill,13700
2018,May,Compost,C-Foodscraps,72000
2018,Apr,Recycle,R-Construction & Demolition,487.2
2018,Apr,Landfill,L-Construction & Demolition,74
2018,May,Recycle,R-Construction & Demolition,660
2018,May,Landfill,L-Construction & Demolition,100
2018,Mar,Landfill,L-Landfill,552
2018,Mar,Landfill,L-Landfill,552
2018,Mar,Landfill,L-Landfill,14080
2018,Mar,Landfill,L-Landfill,11540
2018,Mar,Landfill,L-Landfill,15440
2018,Mar,Landfill,L-Landfill,13600
2018,Jun,Recycle,R-Confidential shredding,6225
2018,Mar,Landfill,L-Landfill,16680
2018,Mar,Landfill,L-Landfill,17720
2018,Mar,Landfill,L-Landfill,10980
2018,Mar,Landfill,L-Landfill,19760
2018,Mar,Landfill,L-Landfill,1104
2018,Mar,Landfill,L-Landfill,2208
2018,Mar,Landfill,L-Landfill,1656
2018,Mar,Recycle,R-Construction & Demolition,4100
2018,Mar,Recycle,R-Construction & Demolition,5700
2018,Mar,Recycle,R-Construction & Demolition,6380
2018,Mar,Recycle,R-Construction & Demolition,4240
2018,Mar,Recycle,R-Construction & Demolition,5360
2018,Mar,Recycle,R-Construction & Demolition,3400
2018,Mar,Recycle,R-Construction & Demolition,7840
2018,Mar,Recycle,R-Confidential shredding,9600
2018,Mar,Recycle,R-Mixed recycling,2096
2018,Mar,Recycle,R-Mixed recycling,4192
2018,Mar,Recycle,R-Mixed recycling,1048
2018,Mar,Recycle,R-Mixed recycling,3144
2018,May,Landfill,L-Landfill,552
2018,May,Recycle,R-Mixed recycling,1048
2018,May,Recycle,R-Mixed recycling,8920
2018,May,Recycle,R-Mixed recycling,8620
2018,May,Recycle,R-Mixed recycling,11040
2018,May,Recycle,R-Mixed recycling,7060
2018,May,Recycle,R-Mixed recycling,8840
2018,May,Recycle,R-Mixed recycling,8700
2018,May,Recycle,R-Mixed recycling,5520
2018,May,Recycle,R-Mixed recycling,11020
2018,May,Recycle,R-Mixed recycling,6200
2018,May,Landfill,L-Landfill,12000
2018,May,Landfill,L-Landfill,11760
2018,May,Landfill,L-Landfill,14740
2018,May,Landfill,L-Landfill,13300
2018,May,Landfill,L-Landfill,12740
2018,May,Landfill,L-Landfill,13880
2018,May,Landfill,L-Landfill,12720
2018,May,Landfill,L-Landfill,14140
2018,May,Compost,C-Organics,48600
2018,May,Landfill,L-Landfill,1104
2018,May,Recycle,R-Mixed recycling,2096
2018,May,Landfill,L-Landfill,1104
2018,May,Recycle,R-Mixed recycling,4192
2018,May,Recycle,R-Mixed recycling,1048
2018,May,Landfill,L-Landfill,1656
2018,May,Recycle,R-Mixed recycling,3144
2018,Jun,Compost,C-Yardwaste,12200
2018,Jun,Compost,C-Yardwaste,13720
2018,Jun,Compost,C-Yardwaste,6140
2018,Jun,Compost,C-Yardwaste,10760
2018,Jun,Landfill,L-Landfill,14500
2018,Jun,Landfill,L-Landfill,11380
2018,Jun,Landfill,L-Landfill,13560
2018,Jun,Landfill,L-Landfill,8520
2018,Jun,Landfill,L-Landfill,1620
2018,Jun,Landfill,L-Landfill,2840
2018,Jun,Landfill,L-Landfill,2020
2018,Jun,Landfill,L-Landfill,2540
2018,Jun,Landfill,L-Landfill,5400
2018,Jun,Landfill,L-Landfill,1480
2018,Jun,Landfill,L-Landfill,1260
2018,Jun,Landfill,L-Landfill,1060
2018,Jun,Landfill,L-Landfill,640
2018,Jun,Landfill,L-Landfill,1460
2018,Jun,Landfill,L-Landfill,840
2018,Jun,Landfill,L-Landfill,5160
2018,Jun,Landfill,L-Landfill,1580
2018,Jun,Landfill,L-Landfill,3320
2018,Jun,Landfill,L-Landfill,1940
2018,Jun,Landfill,L-Landfill,1100
2018,Jun,Landfill,L-Landfill,3200
2018,Jun,Landfill,L-Landfill,1680
2018,Jun,Landfill,L-Landfill,6340
2018,Jun,Landfill,L-Landfill,6080
2018,Jun,Landfill,L-Landfill,4140
2018,Jun,Landfill,L-Landfill,7700
2018,Jun,Landfill,L-Landfill,6120
2018,Jun,Landfill,L-Landfill,4340
2018,Jun,Landfill,L-Landfill,11540
2018,Jun,Landfill,L-Landfill,2120
2018,Jun,Landfill,L-Landfill,11360
2018,Jun,Landfill,L-Landfill,11160
2018,Jun,Landfill,L-Landfill,4180
2018,Jun,Landfill,L-Landfill,7520
2018,Jun,Landfill,L-Landfill,16220
2018,Jun,Landfill,L-Landfill,552
2018,Jun,Landfill,L-Landfill,552
2018,Jun,Recycle,R-Mixed recycling,1048
2018,Jun,Recycle,R-Mixed recycling,9340
2018,Jun,Recycle,R-Mixed recycling,2000
2018,Jun,Recycle,R-Mixed recycling,2000
2018,Jun,Recycle,R-Mixed recycling,10420
2018,Jun,Recycle,R-Mixed recycling,14360
2018,Jun,Recycle,R-Mixed recycling,5460
2018,Jun,Recycle,R-Mixed recycling,2000
2018,Jun,Recycle,R-Mixed recycling,11400
2018,Jun,Recycle,R-Mixed recycling,7900
2018,Jun,Recycle,R-Mixed recycling,5960
2018,Jun,Recycle,R-Mixed recycling,4000
2018,Jun,Compost,C-Foodscraps,72000
2018,Jun,Compost,C-Organics,48600
2018,Jun,Landfill,L-Landfill,2208
2018,Jun,Recycle,R-Mixed recycling,4192
2018,Jun,Recycle,R-Mixed recycling,1048
2018,Jun,Landfill,L-Landfill,1656
2018,Jun,Recycle,R-Mixed recycling,3144
2018,Jul,Compost,C-Yardwaste,8560
2018,Jul,Compost,C-Yardwaste,13120
2018,Jul,Compost,C-Yardwaste,13540
2018,Jul,Landfill,L-Landfill,552
2018,Jul,Landfill,L-Landfill,13880
2018,Jul,Landfill,L-Landfill,12100
2018,Jul,Landfill,L-Landfill,13120
2018,Jul,Landfill,L-Landfill,12660
2018,Jul,Recycle,R-Mixed recycling,5580
2018,Jul,Recycle,R-Mixed recycling,9200
2018,Jul,Recycle,R-Mixed recycling,10860
2018,Jul,Recycle,R-Mixed recycling,10140
2018,Jul,Compost,C-Foodscraps,72000
2018,Jul,Compost,C-Organics,48600
2018,Jul,Landfill,L-Landfill,1104
2018,Jul,Recycle,R-Mixed recycling,2096
2018,Jul,Landfill,L-Landfill,2208
2018,Jul,Recycle,R-Mixed recycling,4192
2018,Jul,Recycle,R-Mixed recycling,1048
2018,Jul,Landfill,L-Landfill,1656
2018,Jul,Recycle,R-Mixed recycling,3144
2018,Mar,Reuse,D-Food Recovery Network,528
2018,Apr,Reuse,D-Food Recovery Network,1193
2018,May,Reuse,D-Food Recovery Network,860
2018,Jun,Reuse,D-Food Recovery Network,538
2018,Jul,Reuse,D-Food Recovery Network,252
2018,Aug,Compost,C-Organics,"12,940"
2018,Aug,Compost,C-Yardwaste,"8,880"
2018,Aug,Compost,C-Yardwaste,"5,380"
2018,Aug,Compost,C-Yardwaste,"8,860"
2018,Aug,Compost,C-Yardwaste,"10,400"
2018,Aug,Compost,C-Yardwaste,"7,700"
2018,Aug,Landfill,L-Landfill,552
2018,Aug,Landfill,L-Landfill,"13,080"
2018,Aug,Landfill,L-Landfill,"7,960"
2018,Aug,Landfill,L-Landfill,"14,060"
2018,Aug,Landfill,L-Landfill,"13,180"
2018,Aug,Landfill,L-Landfill,"9,980"
2018,Aug,Landfill,L-Landfill,552
2018,Aug,Recycle,R-Mixed recycling,"1,048"
2018,Aug,Recycle,R-Mixed recycling,"8,760"
2018,Aug,Recycle,R-Mixed recycling,"13,720"
2018,Aug,Recycle,R-Mixed recycling,"12,440"
2018,Aug,Recycle,R-Mixed recycling,"14,860"
2018,Aug,Recycle,R-Mixed recycling,"10,620"
2018,Aug,Compost,C-Foodscraps,"72,000"
2018,Aug,compost,C-Organics,"48,600"
2018,Aug,Landfill,L-Landfill,"1,104"
2018,Aug,Recycle,R-Mixed recycling,"2,096"
2018,Aug,Landfill,L-Landfill,"2,208"
2018,Aug,Recycle,R-Mixed recycling,"4,192"
2018,Aug,Recycle,R-Mixed recycling,"1,048"
2018,Aug,Landfill,L-Landfill,"1,656"
2018,Aug,Recycle,R-Mixed recycling,"3,144"
2018,Aug,Recycle,R-Confidential shredding,"7,125"
2018,Jul,Recycle,R-Confidential shredding,"6,150"
2018,Sep,Compost,C-Yardwaste,"10,440"
2018,Sep,Compost,C-Yardwaste,"8,140"
2018,Sep,Compost,C-Yardwaste,"10,880"
2018,Sep,Compost,C-Yardwaste,"7,700"
2018,Sep,Landfill,L-Landfill,552
2018,Sep,Landfill,L-Landfill,"10,700"
2018,Sep,Landfill,L-Landfill,"5,200"
2018,Sep,Landfill,L-Landfill,"8,820"
2018,Sep,Landfill,L-Landfill,"10,160"
2018,Sep,Landfill,L-Landfill,"5,280"
2018,Sep,Landfill,L-Landfill,"12,080"
2018,Sep,Landfill,L-Construction & Demolition,"10,120"
2018,Sep,Landfill,L-Landfill,"11,720"
2018,Sep,Landfill,L-Construction & Demolition,"10,440"
2018,Sep,Landfill,L-Landfill,"9,500"
2018,Sep,Landfill,L-Landfill,552
2018,Sep,Recycle,R-Mixed recycling,"1,048"
2018,Sep,Recycle,R-Mixed recycling,"8,920"
2018,Sep,Recycle,R-Mixed recycling,"12,420"
2018,Sep,Recycle,R-Mixed recycling,"6,720"
2018,Sep,Recycle,R-Mixed recycling,"11,880"
2018,Sep,Recycle,R-Mixed recycling,"9,500"
2018,Sep,Recycle,R-Mixed recycling,"10,280"
2018,Sep,Recycle,R-Mixed recycling,"10,240"
2018,Sep,Compost,C-Foodscraps,"72,000"
2018,Sep,Compost,C-Organics,"48,600"
2018,Sep,Landfill,L-Landfill,"1,104"
2018,Sep,Recycle,R-Mixed recycling,"2,096"
2018,Sep,Recycle,R-Mixed recycling,"1,048"
2018,Sep,Landfill,L-Landfill,"1,656"
2018,Sep,Recycle,R-Mixed recycling,"3,144"
2018,Sep,Landfill,L-Landfill,"2,208"
2018,Sep,Recycle,R-Mixed recycling,"4,192"
2018,Sep,Recycle,R-Confidential shredding,"5,325"
2018,Oct,Compost,C-Yardwaste,"11,440"
2018,Oct,Compost,C-Yardwaste,"14,140"
2018,Oct,Compost,C-Yardwaste,"14,120"
2018,Oct,Compost,C-Yardwaste,"9,420"
2018,Oct,Compost,C-Yardwaste,"7,400"
2018,Oct,Landfill,L-Landfill,552
2018,Oct,Landfill,L-Landfill,552
2018,Oct,Landfill,L-Landfill,"9,340"
2018,Oct,Landfill,L-Landfill,"10,500"
2018,Oct,Landfill,L-Landfill,"11,920"
2018,Oct,Landfill,L-Landfill,"5,500"
2018,Oct,Landfill,L-Landfill,"11,960"
2018,Oct,Landfill,L-Landfill,"11,080"
2018,Oct,Landfill,L-Landfill,"12,580"
2018,Oct,Landfill,L-Landfill,"14,140"
2018,Oct,Landfill,L-Landfill,"12,060"
2018,Oct,Recycle,R-Mixed recycling,"10,740"
2018,Oct,Recycle,R-Mixed recycling,"9,260"
2018,Oct,Recycle,R-Mixed recycling,"9,280"
2018,Oct,Recycle,R-Mixed recycling,"6,100"
2018,Oct,Recycle,R-Mixed recycling,"17,160"
2018,Oct,Recycle,R-Mixed recycling,"7,420"
2018,Oct,Recycle,R-Mixed recycling,"6,920"
2018,Oct,Recycle,R-Mixed recycling,"10,200"
2018,Oct,Recycle,R-Mixed recycling,"7,040"
2018,Oct,Compost,C-Foodscraps,"72,000"
2018,Oct,Compost,C-Organics,"32,076"
2018,Oct,Landfill,L-Landfill,"2,208"
2018,Oct,Recycle,R-Mixed recycling,"4,192"
2018,Oct,Landfill,L-Landfill,"2,208"
2018,Oct,Recycle,R-Mixed recycling,"4,192"
2018,Oct,Recycle,R-Mixed recycling,"1,048"
2018,Oct,Landfill,L-Landfill,"1,656"
2018,Oct,Recycle,R-Mixed recycling,"3,144"
2018,Apr,Recycle,R-Cardboard,"24,677"
2018,Apr,Recycle,R-Paper,"18,962"
2018,Apr,Recycle,R-Glass,"2,727"
2018,Apr,Recycle,R-Plastic,"2,987"
2018,Apr,Recycle,R-Metal,"1,689"
2018,Apr,Recycle,L- Recycling Residual,"13,898"
2018,Jan,Recycle,R-Mixed recycling,"90,000"
2018,Feb,Recycle,R-Mixed recycling,"90,000"
2018,Mar,Recycle,R-Mixed recycling,"90,000"
2018,Dec,Compost,C-Yardwaste,"8,800"
2018,Dec,Compost,C-Yardwaste,"11,020"
2018,Dec,Compost,C-Yardwaste,"8,200"
2018,Dec,Compost,C-Yardwaste,"12,180"
2018,Dec,Compost,C-Yardwaste,"13,540"
2018,Dec,Landfill,L-Landfill,552
2018,Dec,Landfill,L-Landfill,"12,740"
2018,Dec,Landfill,L-Landfill,"16,720"
2018,Dec,Landfill,L-Landfill,"12,880"
2018,Dec,Landfill,L-Landfill,"7,640"
2018,Dec,Landfill,L-Landfill,"4,980"
2018,Dec,Landfill,L-Landfill,"6,060"
2018,Dec,Landfill,L-Landfill,552
2018,Dec,Recycle,R-Mixed recycling,"1,048"
2018,Dec,Recycle,R-Mixed recycling,"5,200"
2018,Dec,Recycle,R-Mixed recycling,"10,780"
2018,Dec,Recycle,R-Mixed recycling,"17,660"
2018,Dec,Recycle,R-Mixed recycling,"5,460"
2018,Dec,Recycle,R-Mixed recycling,"5,400"
2018,Dec,Recycle,R-Mixed recycling,"3,160"
2018,Dec,Compost,C-Foodscraps,"72,000"
2018,Dec,Compost,C-Organics,"32,076"
2018,Dec,Landfill,L-Landfill,"1,104"
2018,Dec,Recycle,R-Mixed recycling,"2,096"
2018,Dec,Landfill,L-Landfill,"2,208"
2018,Dec,Recycle,R-Mixed recycling,"4,192"
2018,Dec,Recycle,R-Mixed recycling,"1,048"
2018,Dec,Landfill,L-Landfill,"1,656"
2018,Dec,Recycle,R-Mixed recycling,"3,144"
2018,Nov,Compost,C-Yardwaste,"11,240"
2018,Nov,Compost,C-Yardwaste,"10,500"
2018,Nov,Compost,C-Yardwaste,"6,280"
2018,Nov,Compost,C-Yardwaste,"15,060"
2018,Nov,Landfill,L-Landfill,552
2018,Nov,Landfill,L-Landfill,"13,360"
2018,Nov,Landfill,L-Landfill,"13,320"
2018,Nov,Landfill,L-Landfill,"13,060"
2018,Nov,Landfill,L-Landfill,"23,040"
2018,Nov,Landfill,L-Landfill,"1,380"
2018,Nov,Landfill,L-Landfill,"11,980"
2018,Nov,Landfill,L-Landfill,"9,000"
2018,Nov,Landfill,L-Landfill,"9,060"
2018,Nov,Landfill,L-Landfill,"12,200"
2018,Nov,Landfill,L-Landfill,552
2018,Nov,Recycle,R-Mixed recycling,"1,048"
2018,Nov,Recycle,R-Mixed recycling,"7,260"
2018,Nov,Recycle,R-Mixed recycling,"7,900"
2018,Nov,Recycle,R-Mixed recycling,"8,300"
2018,Nov,Recycle,R-Mixed recycling,"8,020"
2018,Nov,Recycle,R-Mixed recycling,"8,920"
2018,Nov,Recycle,R-Mixed recycling,"11,520"
2018,Nov,Recycle,R-Mixed recycling,"10,800"
2018,Nov,Compost,C-Foodscraps,"72,000"
2018,Nov,Compost,C-Organics,"32,076"
2018,Nov,Landfill,L-Landfill,"1,104"
2018,Nov,Recycle,R-Mixed recycling,"2,096"
2018,Nov,Landfill,L-Landfill,"2,208"
2018,Nov,Recycle,R-Mixed recycling,"2,096"
2018,Nov,Recycle,R-Mixed recycling,"1,048"
2018,Nov,Landfill,L-Landfill,"1,656"
2018,Nov,Recycle,R-Mixed recycling,"3,144"
2018,Feb,Recycle,R-Mixed recycling,"84,680"
2018,Jan,Recycle,R-Mixed recycling,"56,540"
2018,Mar,Recycle,R-Mixed recycling,"69,900"
2018,Oct,Recycle,R-Confidential shredding,"5,175"
2018,Nov,Recycle,R-Confidential shredding,"6,150"
2018,Mar,Reuse,D-Food Recovery Network,528
2018,Apr,Reuse,D-Food Recovery Network,"1,193"
2018,May,Reuse,D-Food Recovery Network,860
2018,Jun,Reuse,D-Food Recovery Network,538
2018,Jul,Reuse,D-Food Recovery Network,252
2018,Dec,Recycle,R-Confidential shredding,"7,575"
2018,Jul,Recycle,R-E-waste,"3,841"
2018,Aug,Reuse,D-Food Recovery Network,270
2018,Sep,Reuse,D-Food Recovery Network,275
2018,Oct,Reuse,D-Food Recovery Network,443
2018,Nov,Reuse,D-Food Recovery Network,253
2018,Dec,Reuse,D-Food Recovery Network,133
2018,Sep,Recycle,R-E-waste,"3,241"
2018,May,Recycle,R-E-waste,"3,752"
2018,Apr,Recycle,R-E-waste,"2,528"
2018,Mar,Recycle,R-E-waste,"4,224"
2018,Mar,Landfill,L-Construction & Demolition,"5,420"
2018,Mar,Recycle,R-Construction & Demolition,"36,220"
2018,Apr,Landfill,L-Construction & Demolition,5700
2018,Apr,Recycle,R-Construction & Demolition,"38,160"
2018,Apr,Landfill,L-Construction & Demolition,580
2018,Apr,Recycle,R-Construction & Demolition,"11,080"
2018,Feb,Landfill,L-Construction & Demolition,5990.4
2018,Feb,Recycle,R-Construction & Demolition,"40,090"
2018,Jun,Reuse,D-Donations,"3,330"
2018,Sep,Reuse,D-Donations,964
2018,Jun,Reuse,D-Donations,293
2018,Jun,Reuse,D-Donations,455
2018,May,Reuse,D-Donations,802
2018,May,Reuse,D-Swap For Good,"3,815"
2019,Apr,Compost,C-Foodscraps,"72,000"
2019,Apr,Compost,C-Organics,"48,600"
2019,Apr,Compost,C-Yardwaste,"10,300"
2019,Apr,Compost,C-Yardwaste,"10,380"
2019,Apr,Compost,C-Yardwaste,"8,980"
2019,Apr,Compost,C-Yardwaste,"10,920"
2019,Apr,Compost,C-Yardwaste,"8,160"
2019,Apr,Compost,C-Yardwaste,"11,320"
2019,Apr,Reuse,D-Food Recovery Network,695
2019,Apr,Recycle,R-Confidential shredding,"5,775"
2019,Apr,Recycle,R-Mixed recycling,"1,048"
2019,Apr,Recycle,R-Mixed recycling,"2,096"
2019,Apr,Recycle,R-Mixed recycling,"2,096"
2019,Apr,Recycle,R-Mixed recycling,"1,048"
2019,Apr,Recycle,R-Mixed recycling,"3,930"
2019,Apr,Recycle,R-Mixed recycling,"9,060"
2019,Apr,Recycle,R-Mixed recycling,"9,900"
2019,Apr,Recycle,R-Mixed recycling,"9,820"
2019,Apr,Recycle,R-Mixed recycling,"9,840"
2019,Apr,Recycle,R-Mixed recycling,"9,840"
2019,Apr,Reuse,D-Gleaning, 
2019,Apr,Reuse,D-Share Shelf,4.83
2019,Aug,Compost,C-Yardwaste,"9,720"
2019,Aug,Compost,C-Yardwaste,"11,400"
2019,Aug,Compost,C-Yardwaste,"10,340"
2019,Aug,Compost,C-Yardwaste,"7,400"
2019,Aug,Compost,C-Yardwaste,"6,140"
2019,Aug,Compost,C-Yardwaste,"10,200"
2019,Aug,Compost,C-Yardwaste,"10,320"
2019,Aug,Reuse,D-Food Recovery Network,0
2019,Aug,Recycle,R-Mixed recycling,"2,096"
2019,Aug,Recycle,R-Mixed recycling,"4,192"
2019,Aug,Recycle,R-Mixed recycling,"2,096"
2019,Aug,Recycle,R-Mixed recycling,"3,930"
2019,Aug,Recycle,R-Confidential shredding,"7,050"
2019,Aug,Recycle,R-Mixed recycling,"11,700"
2019,Aug,Recycle,R-Mixed recycling,"10,300"
2019,Aug,Recycle,R-Mixed recycling,"9,620"
2019,Aug,Recycle,R-Mixed recycling,"11,140"
2019,Aug,Recycle,R-Mixed recycling,"9,400"
2019,Aug,Compost,C-Foodscraps,"72,000"
2019,Aug,Compost,C-Organics,"48,600"
2019,Dec,Reuse,D-Food Recovery Network,0
2019,Dec,Recycle,R-Confidential shredding,"5,400"
2019,Dec,Recycle,R-E-waste,"3,152"
2019,Dec,Recycle,R-E-waste,291
2019,Dec,Recycle,R-E-waste,"4,293"
2019,Dec,Recycle,R-Mixed recycling,"1,048"
2019,Dec,Compost,C-Foodscraps,"72,000"
2019,Dec,Compost,C-Organics,"48,600"
2019,Dec,Recycle,R-Mixed recycling,"2,096"
2019,Dec,Recycle,R-Mixed recycling,"4,192"
2019,Dec,Recycle,R-Mixed recycling,"2,096"
2019,Aug,Landfill,L-Landfill,"1,104"
2019,Dec,Recycle,R-Mixed recycling,"3,930"
2019,Dec,Reuse,D-Gleaning,78
2019,Aug,Landfill,L-Landfill,276
2019,Dec,Compost,C-Yardwaste,"13,860"
2019,Aug,Landfill,L-Landfill,"1,656"
2019,Dec,Compost,C-Yardwaste,"13,040"
2019,Dec,Compost,C-Yardwaste,"15,940"
2019,Dec,Compost,C-Yardwaste,"14,540"
2019,Dec,Compost,C-Yardwaste,"14,780"
2019,Dec,Compost,C-Yardwaste,"8,980"
2019,Dec,Recycle,R-Mixed recycling,"6,360"
2019,Dec,Recycle,R-Mixed recycling,"8,260"
2019,Dec,Recycle,R-Mixed recycling,"9,080"
2019,Dec,Recycle,R-Mixed recycling,"9,740"
2019,Dec,Recycle,R-Mixed recycling,"9,920"
2019,Dec,Recycle,R-Mixed recycling,"6,000"
2019,Feb,Landfill,L-Construction & Demolition,"693,958"
2019,Jan,Landfill,L-Construction & Demolition,66000
2019,Mar,Landfill,L-Construction & Demolition,"50,664"
2019,Apr,Landfill,L-Landfill,552
2019,Apr,Landfill,L-Landfill,552
2019,Apr,Landfill,L-Landfill,952
2019,Apr,Landfill,L-Landfill,"1,104"
2019,Apr,Landfill,L-Landfill,276
2019,Apr,Landfill,L-Landfill,"1,656"
2019,Apr,Landfill,L-Landfill,"15,360"
2019,Apr,Landfill,L-Landfill,"10,820"
2019,Apr,Landfill,L-Landfill,"12,020"
2019,Apr,Landfill,L-Landfill,"8,400"
2019,Apr,Landfill,L-Landfill,"8,540"
2019,Apr,Landfill,L-Landfill,"7,460"
2019,Apr,Landfill,L-Landfill,"11,200"
2019,Apr,Landfill,L-Landfill,"11,680"
2019,Apr,Landfill,L-Landfill,"10,920"
2019,Apr,Landfill,L-Landfill,"8,220"
2019,Apr,Landfill,L-Landfill,"6,500"
2019,Apr,Landfill,L-Landfill,"6,140"
2019,Apr,Landfill,L-Landfill,"12,060"
2019,Apr,Landfill,L-Landfill,"8,580"
2019,Apr,Landfill,L-Landfill,"4,340"
2019,Apr,Landfill,L-Landfill,"14,900"
2019,Feb,Landfill,L-Landfill,552
2019,Feb,Landfill,L-Landfill,"2,208"
2019,Feb,Landfill,L-Landfill,"2,208"
2019,Feb,Landfill,L-Landfill,"1,656"
2019,Feb,Landfill,L-Landfill,"11,840"
2019,Feb,Landfill,L-Landfill,"12,080"
2019,Feb,Landfill,L-Landfill,"13,300"
2019,Feb,Landfill,L-Landfill,"12,280"
2019,Feb,Landfill,L-Landfill,"14,340"
2019,Feb,Landfill,L-Landfill,"11,500"
2019,Feb,Landfill,L-Landfill,"15,180"
2019,Feb,Landfill,L-Landfill,"12,740"
2019,Jan,Landfill,L-Landfill,552
2019,Jan,Landfill,L-Landfill,552
2019,Jan,Landfill,L-Landfill,"12,720"
2019,Jan,Landfill,L-Landfill,"13,240"
2019,Jan,Landfill,L-Landfill,"10,200"
2019,Jan,Landfill,L-Landfill,"15,420"
2019,Jan,Landfill,L-Landfill,"9,140"
2019,Jan,Landfill,L-Landfill,"15,420"
2019,Jan,Landfill,L-Landfill,"14,780"
2019,Jan,Landfill,L-Landfill,"6,200"
2019,Jul,Landfill,L-Landfill,552
2019,Jul,Landfill,L-Landfill,552
2019,Jul,Landfill,L-Landfill,552
2019,Jul,Landfill,L-Landfill,"1,104"
2019,Jul,Landfill,L-Landfill,"2,208"
2019,Jul,Landfill,L-Landfill,"1,656"
2019,Jun,Landfill,L-Landfill,552
2019,Jun,Landfill,L-Landfill,552
2019,Jun,Landfill,L-Landfill,"1,960"
2019,Jun,Landfill,L-Landfill,"2,540"
2019,Jun,Landfill,L-Landfill,"1,840"
2019,Jun,Landfill,L-Landfill,"2,200"
2019,Jun,Landfill,L-Landfill,980
2019,Jun,Landfill,L-Landfill,"1,160"
2019,Jun,Landfill,L-Landfill,"2,680"
2019,Jun,Landfill,L-Landfill,"1,920"
2019,Jun,Landfill,L-Landfill,"2,500"
